0,1,2,3,4,5,6,7,8,9,10,11,12,median_house_value
-1.4230365222084413,1.0136058988887096,1.8611187475164104,0.31191220970926664,1.3681670279020806,0.1374600391676503,1.394812491429575,-0.9364914916124666,0.0,0.0,0.0,1.0,0.0,458300.0
0.5963944502515679,-0.7021029984815921,0.9076297101651685,-0.3086199097053304,-0.4359247567454135,-0.6937706191279323,-0.3734847142852014,1.171941975054816,1.0,0.0,0.0,0.0,0.0,483800.0
-1.2030984955048774,1.2761187356448225,0.35142777171027734,-0.7122403590590727,-0.7607086916950938,-0.7887684086474275,-0.7757266192779274,-0.7597888147073368,0.0,1.0,0.0,0.0,0.0,101700.0
1.2312155727823104,-0.8849244383653132,-0.9198909447580452,0.7022616919073871,0.7423060145683902,0.3831754755209599,0.7313745442337799,-0.8502808825690126,0.0,1.0,0.0,0.0,0.0,96100.0
0.7113620551193355,-0.8755489799097363,0.5898000310480879,0.790124646868746,1.5957528509325136,0.44437597453832695,1.75526302966981,-0.18036472130798487,0.0,0.0,0.0,0.0,1.0,361800.0
-0.8681928639335389,1.0886095665333146,1.8611187475164104,-0.37085616946962624,-0.5615710965434649,-0.6681942911803759,-0.4727392103223676,-0.2768825460249358,0.0,1.0,0.0,0.0,0.0,92600.0
0.6063916332835462,-0.8380471460874355,0.4308851914895475,-0.7108675003878014,-0.8081224048264339,-0.8371807436910162,-0.8932648382693085,1.185526356737322,1.0,0.0,0.0,0.0,0.0,349300.0
-1.2780773682447248,0.8307844590049884,0.5898000310480879,0.9827824804038089,0.8584696117401737,0.560382890586172,1.0186901906571557,0.8118237166777144,0.0,0.0,0.0,1.0,0.0,440900.0
0.5664029011556261,-0.6224116016092002,-0.5226038458616944,0.24830309127369957,0.6735561305279469,1.1285427471354603,0.6425678898847365,-0.59371049857335,1.0,0.0,0.0,0.0,0.0,160100.0
0.7213592381513209,-0.7396048323038931,-0.9198909447580452,-0.42348241853502344,0.08088471638619456,0.15024820314142848,0.17763893476327391,-1.4181291799042832,1.0,0.0,0.0,0.0,0.0,183900.0
-0.9831604688013136,1.6136352400455374,-0.44314642608242427,-0.7154436959587055,-0.7630793773516608,-0.640791082665137,-0.7913983818101116,-0.7984805166201562,0.0,1.0,0.0,0.0,0.0,57500.0
0.6163888163155244,-0.7489802907594699,1.0665445497237087,-0.28802702963626187,-0.10402876482603217,-0.20325318670515444,-0.1906474847430532,-1.0199535098096548,1.0,0.0,0.0,0.0,0.0,134600.0
-1.223092861568834,0.7604685205881734,0.4308851914895475,-0.4006014406805029,-0.6990708646243515,-0.6700211717480585,-0.7234874108373137,2.2002849541721656,1.0,0.0,0.0,0.0,0.0,500001.0
-1.3530562409845794,2.2792927903913935,-0.6020612656409646,-0.1072673045855496,-0.14670110664423833,-0.20873382840820223,-0.22982689107351353,-0.6457222945873038,0.0,1.0,0.0,0.0,0.0,83100.0
1.1912268406543904,-1.339634173460721,0.4308851914895475,0.67205880113942,0.2989877967903594,0.21327558272647815,0.37614792683760623,0.2850457094876085,0.0,0.0,0.0,0.0,1.0,252000.0
0.8313282515031027,-0.8708612506819495,-0.2047741667446138,0.7585488974295076,1.183253546689854,1.9826094125270755,1.2198111431535188,-0.4363008151083554,1.0,0.0,0.0,0.0,0.0,184000.0
-0.758223850581757,0.924539043560744,1.0665445497237087,-0.39007619086742346,-0.5734245248263,-0.4608433467484009,-0.5563219438273496,0.008442326823969736,0.0,1.0,0.0,0.0,0.0,171400.0
-1.413039339176463,1.004230440433136,0.2719703519310072,-1.0467602552921629,-0.9622169725032895,-1.016215039323911,-1.031698740636935,-0.685154001727964,0.0,0.0,0.0,1.0,0.0,350000.0
0.9562930394028556,-0.008319072769011962,-1.3966354634336662,1.4907401887741647,1.4226927980031219,1.1897432461528274,1.4940669874667412,0.14777473972313898,0.0,1.0,0.0,0.0,0.0,85700.0
0.6263859993475098,-0.7864821245817708,1.4638316486200595,-0.6143097738417247,-0.582907267452568,-0.6590598883419629,-0.6163970335340555,-0.2902026401260702,1.0,0.0,0.0,0.0,0.0,166500.0
0.8163324769551319,-0.8802367091375265,0.35142777171027734,-0.5484125576207056,-0.47622641290705264,-0.17584997818991543,-0.4413956852579993,-0.07782113973575876,1.0,0.0,0.0,0.0,0.0,176200.0
-1.4480294797883906,0.9807917942941954,1.8611187475164104,-0.22350267208651395,-0.6113554953313721,-0.6060803518791675,-0.5902774293137486,3.6262750282214014,0.0,0.0,0.0,0.0,1.0,500001.0
-0.608266105102055,1.4964420093508446,-1.0788057843165855,-0.5790730679457631,-0.5852779531091351,-0.6544926869227564,-0.6816960440848226,-1.1355000403853694,0.0,1.0,0.0,0.0,0.0,118500.0
-1.3530562409845794,1.0464200034832236,1.8611187475164104,-0.37817808238307277,-0.4382954424019805,-0.5457932931456417,-0.4205000018817538,-0.16276316838862845,0.0,0.0,0.0,1.0,0.0,191700.0
-0.3983252614304693,1.0979850249888883,0.0335980925931967,-0.060132490205237296,0.12592774386096775,-0.28637625253471266,0.1306236471667215,-1.1989819174308558,0.0,1.0,0.0,0.0,0.0,91400.0
0.6713733229914154,-0.7208539153927426,0.7487148706066281,-0.7268841848859658,-0.6848467506849495,-0.5722830613770394,-0.7078156483051296,-0.6123163443019186,1.0,0.0,0.0,0.0,0.0,143800.0
0.82632965998711,-0.7958575830373478,0.11305551237246686,-0.06104772931941812,-0.3410973304827331,-0.15575429194540685,-0.20631924727523732,0.48146423996306836,1.0,0.0,0.0,0.0,0.0,198200.0
1.2312155727823104,-1.3865114657385988,0.5898000310480879,-1.1959442309036368,-1.2419578799781967,-1.2491423117034424,-1.2458794952434513,-1.035863622208232,0.0,0.0,0.0,0.0,1.0,125000.0
-0.9981562433492773,1.9511517444462523,-0.44314642608242427,-0.846322889286563,-0.9503635442204545,-0.9687161445641634,-0.9089366008014926,-0.8875982890586991,0.0,1.0,0.0,0.0,0.0,115200.0
-1.4530280713043833,0.9761040650664086,1.3843742288407894,-0.10818254369973043,0.2373499697196172,-0.13200484456553307,0.269057549534348,-0.3374044021590589,0.0,0.0,0.0,0.0,1.0,112500.0
0.6863690975393864,-0.8521103337707991,1.146001969502979,-0.4033471580230454,-0.4525195563413825,-0.43069981738163804,-0.4910229332765824,0.7348103154659963,0.0,0.0,0.0,0.0,1.0,198900.0
-0.8981844130294807,1.4261260709340295,0.0335980925931967,0.5114343366006857,0.25631545497215324,0.5448544057608699,0.2899532329105935,-0.17312324157839978,0.0,1.0,0.0,0.0,0.0,88200.0
1.1762310661064195,-1.3161955273217838,0.19251293215173704,0.6034158675758583,0.448340993154081,0.45533725794442254,0.5955526022881841,0.8404724904984084,0.0,0.0,0.0,0.0,1.0,190200.0
-1.2480858191487831,0.8214090005494148,-0.7609761051995049,-0.5374296882505357,-0.4643729846242176,-0.7120394248047582,-0.4048282393495697,0.4448339811849484,0.0,0.0,0.0,1.0,0.0,289300.0
-1.208097087020863,0.7792194374993238,-0.04585932718607346,1.01756156674268,0.8608402973967406,0.6252371507389043,0.9612270613724805,0.6754513246899085,1.0,0.0,0.0,0.0,0.0,342000.0
0.5314127605436917,-0.6599134354315045,0.5898000310480879,0.3132850683805379,-0.2130803050281146,-0.21512791039509133,-0.20109532643117595,1.8007349886544042,1.0,0.0,0.0,0.0,0.0,477200.0
0.636383182379488,-0.7583557492150435,-0.12531674696534362,-0.20565550935998791,0.20890174184081306,0.3128405736651798,0.07316051788204636,-1.3879475381116333,1.0,0.0,0.0,0.0,0.0,103800.0
0.7913395193751827,-0.8755489799097363,0.0335980925931967,-0.6074454804853686,-0.6421744088667433,-0.4599299064645596,-0.6399046773323317,-0.35955170147800886,1.0,0.0,0.0,0.0,0.0,202400.0
-1.4580266628203686,0.9901672527497722,1.146001969502979,-0.2724679646951879,-0.3434680161393001,-0.40786381028560553,-0.31863354542255695,0.02646673987352083,0.0,0.0,0.0,0.0,1.0,319100.0
1.0362705036586957,-0.7677312076706204,-1.0788057843165855,-0.3250942137605851,-0.5236401260383928,-0.17219621705455024,-0.4805750915884596,0.2832485539342808,0.0,1.0,0.0,0.0,0.0,128500.0
1.1662338830744412,-0.7489802907594699,-1.9528374018885573,0.7548879409727843,0.3416601386085656,0.5074033541233766,0.5354775125814782,0.774982027834497,0.0,1.0,0.0,0.0,0.0,165100.0
0.8463240260510737,-0.819296229176285,-0.9993483645373155,-0.7689851841382835,-0.8579068036143411,-0.979677427970259,-0.8227419068744799,0.3327760466833406,1.0,0.0,0.0,0.0,0.0,173300.0
1.0962536018505793,-0.7302293738483194,-1.3966354634336662,1.3932672231139074,1.425063483659689,1.5249758303225842,1.4000364122736364,-0.09669127304569926,0.0,1.0,0.0,0.0,0.0,112600.0
0.7763437448272118,-0.8942998968208902,-0.3636890063031541,1.7177194890910086,1.4298048549728228,1.203444850410447,1.454887581136281,0.6702184305787485,1.0,0.0,0.0,0.0,0.0,336900.0
-0.8631942724175463,1.1261114003556156,-1.6350077227714768,0.013086638929228425,-0.2154509906846816,0.26260135805390833,-0.14624415756853149,0.07673423785042136,0.0,1.0,0.0,0.0,0.0,117600.0
0.6263859993475098,-0.8099207707207114,0.5103426112688176,-0.7776799557230014,-0.8081224048264339,-0.7175200665078061,-0.7443830942135592,0.17420349786031059,1.0,0.0,0.0,0.0,0.0,181300.0
-0.7482266675497716,0.9714163358386219,0.8281722903858983,-1.105793178156826,-1.1874321098771554,-1.2180853420528381,-1.2093120493350218,-0.26187101140302227,0.0,1.0,0.0,0.0,0.0,212500.0
-0.7482266675497716,1.4167506124784526,-0.5226038458616944,-0.3699409303554454,-0.6255796092707743,-0.5594948974032612,-0.603337231423902,0.40645942436977534,0.0,1.0,0.0,0.0,0.0,173400.0
-0.34833934627056395,0.6901525821713583,-0.8404335249787751,-0.6234621649835329,-0.7204070355334546,-0.6864630968572019,-0.6843080045068534,-0.634833646234789,0.0,1.0,0.0,0.0,0.0,75900.0
0.6263859993475098,-0.819296229176285,1.2254593892822492,-0.6129369151704536,-0.6777346937152484,-0.6672808508965345,-0.6555764398645157,0.6852828227169365,1.0,0.0,0.0,0.0,0.0,220600.0
0.6213874078315171,-0.7489802907594699,1.8611187475164104,-0.0432005665928921,-0.324502530886764,-0.385027803189573,-0.33430530795474106,-0.12322574621541951,1.0,0.0,0.0,0.0,0.0,420000.0
0.49642261993176423,-0.669288893887078,-0.3636890063031541,0.001188530444877744,0.37484973780050374,0.20414117988806516,0.34741636219526867,-0.4502023418885077,1.0,0.0,0.0,0.0,0.0,217700.0
0.7963381108911682,-0.9130508137320406,-0.9993483645373155,-0.09262347875865647,-0.23678716159378468,-0.4014697282987164,-0.20370728685320663,0.9732505713795593,1.0,0.0,0.0,0.0,0.0,247200.0
0.9612916309188412,-0.7349171030761062,0.5103426112688176,-0.06333582710487018,0.2681688832549883,-0.22243543266582172,0.23771402446997975,-1.2812810702700086,0.0,1.0,0.0,0.0,0.0,113200.0
0.7813423363431974,-0.7255416446205294,0.2719703519310072,-0.46970199380115496,-0.41932995714944443,-0.13017796399785048,-0.25072257444975904,-0.35733168579448643,0.0,1.0,0.0,0.0,0.0,181700.0
-0.813208357257648,1.4261260709340295,-1.5555503029922066,-0.2010793137890838,-0.2747181320988568,-0.4453148619230988,-0.34214118922083314,-0.20129629775262486,0.0,1.0,0.0,0.0,0.0,143800.0
-0.4083224444624476,-0.5239692878256578,0.9076297101651685,-0.21846885695851942,-0.3387266448261661,-0.37954716148652523,-0.4387837248359686,-0.6891183154485396,0.0,0.0,0.0,0.0,1.0,239300.0
-1.4330337052404196,0.9948549819775591,1.8611187475164104,-0.30724705103405914,-0.15618384927050638,-0.5859846656346589,-0.18281160347696113,-0.2644081721841907,0.0,0.0,0.0,1.0,0.0,370000.0
-0.7532252590657643,1.5855088646788134,-1.237720623875126,-0.36627997389872213,-0.6232089236142072,-0.6152147547175805,-0.6007252710018713,0.17584208086481515,0.0,1.0,0.0,0.0,0.0,209600.0
-1.2930731427926958,0.9854795235219855,1.146001969502979,-0.5058539388112974,-0.563941782200032,-0.5476201737133244,-0.5354262604511041,0.09053004959802474,0.0,0.0,0.0,1.0,0.0,109400.0
-0.06341962985913083,-0.598972955470263,0.5103426112688176,-0.4738205698149686,-0.48333846987675366,-0.476371831573703,-0.42572392272581516,0.46021551842078257,0.0,0.0,0.0,0.0,1.0,336400.0
